name,safe_name,price,link,image,file,original_file,processed_file,processed_size,label
Eti Browni Intense Mini Çikolatalı Kek 160 G,Eti Browni Intense Mini Çikolatalı Kek 160 G,84.95,https://www.migros.com.tr/eti-browni-intense-mini-cikolatali-kek-160-g-p-4dcb15,https://images.migrosone.com/sanalmarket/product/05098261/05098261_1-f25afe.jpg,snack_Eti Browni Intense Mini Çikolatalı Kek 160 G.jpg,snack_Eti Browni Intense Mini Çikolatalı Kek 160 G.jpg,dataset_split\train_aug\snack_Eti Browni Intense Mini Çikolatalı Kek 160 G_aug2.jpg,330x330,chocolate
Eti Browni Intense Mini Çikolatalı Kek 160 G,Eti Browni Intense Mini Çikolatalı Kek 160 G,84.95,https://www.migros.com.tr/eti-browni-intense-mini-cikolatali-kek-160-g-p-4dcb15,https://images.migrosone.com/sanalmarket/product/05098261/05098261_1-f25afe.jpg,snack_Eti Browni Intense Mini Çikolatalı Kek 160 G.jpg,snack_Eti Browni Intense Mini Çikolatalı Kek 160 G.jpg,dataset_split\train_aug\snack_Eti Browni Intense Mini Çikolatalı Kek 160 G_aug3.jpg,330x330,chocolate
Eti Crax Çubuk Kraker 40 G,Eti Crax Çubuk Kraker 40 G,7.50,https://www.migros.com.tr/eti-crax-cubuk-kraker-40-g-p-6af799,https://images.migrosone.com/sanalmarket/product/07010201/07010201-e024e5.jpg,snack_Eti Crax Çubuk Kraker 40 G.jpg,snack_Eti Crax Çubuk Kraker 40 G.jpg,dataset_split\train_aug\snack_Eti Crax Çubuk Kraker 40 G_orig.jpg,330x330,chips
Eti Crax Çubuk Kraker 40 G,Eti Crax Çubuk Kraker 40 G,7.50,https://www.migros.com.tr/eti-crax-cubuk-kraker-40-g-p-6af799,https://images.migrosone.com/sanalmarket/product/07010201/07010201-e024e5.jpg,snack_Eti Crax Çubuk Kraker 40 G.jpg,snack_Eti Crax Çubuk Kraker 40 G.jpg,dataset_split\train_aug\snack_Eti Crax Çubuk Kraker 40 G_aug1.jpg,330x330,chips
Eti Crax Çubuk Kraker 40 G,Eti Crax Çubuk Kraker 40 G,7.50,https://www.migros.com.tr/eti-crax-cubuk-kraker-40-g-p-6af799,https://images.migrosone.com/sanalmarket/product/07010201/07010201-e024e5.jpg,snack_Eti Crax Çubuk Kraker 40 G.jpg,snack_Eti Crax Çubuk Kraker 40 G.jpg,dataset_split\train_aug\snack_Eti Crax Çubuk Kraker 40 G_aug2.jpg,330x330,chips
Eti Crax Çubuk Kraker 40 G,Eti Crax Çubuk Kraker 40 G,7.50,https://www.migros.com.tr/eti-crax-cubuk-kraker-40-g-p-6af799,https://images.migrosone.com/sanalmarket/product/07010201/07010201-e024e5.jpg,snack_Eti Crax Çubuk Kraker 40 G.jpg,snack_Eti Crax Çubuk Kraker 40 G.jpg,dataset_split\train_aug\snack_Eti Crax Çubuk Kraker 40 G_aug3.jpg,330x330,chips
Eti Karam Gurme Bitter Çikolata Kremalı Gofret 3'lü 150 G,Eti Karam Gurme Bitter Çikolata Kremalı Gofret 3'lü 150 G,89.50,https://www.migros.com.tr/eti-karam-gurme-bitter-cikolata-kremali-gofret-3lu-150-g-p-6d5053,https://images.migrosone.com/sanalmarket/product/07163987/07163987-235c4a.jpg,snack_Eti Karam Gurme Bitter Çikolata Kremalı Gofret 3'lü 150 G.jpg,snack_Eti Karam Gurme Bitter Çikolata Kremalı Gofret 3'lü 150 G.jpg,dataset_split\train_aug\snack_Eti Karam Gurme Bitter Çikolata Kremalı Gofret 3'lü 150 G_orig.jpg,330x330,chocolate
Eti Karam Gurme Bitter Çikolata Kremalı Gofret 3'lü 150 G,Eti Karam Gurme Bitter Çikolata Kremalı Gofret 3'lü 150 G,89.50,https://www.migros.com.tr/eti-karam-gurme-bitter-cikolata-kremali-gofret-3lu-150-g-p-6d5053,https://images.migrosone.com/sanalmarket/product/07163987/07163987-235c4a.jpg,snack_Eti Karam Gurme Bitter Çikolata Kremalı Gofret 3'lü 150 G.jpg,snack_Eti Karam Gurme Bitter Çikolata Kremalı Gofret 3'lü 150 G.jpg,dataset_split\train_aug\snack_Eti Karam Gurme Bitter Çikolata Kremalı Gofret 3'lü 150 G_aug1.jpg,330x330,chocolate
Eti Karam Gurme Bitter Çikolata Kremalı Gofret 3'lü 150 G,Eti Karam Gurme Bitter Çikolata Kremalı Gofret 3'lü 150 G,89.50,https://www.migros.com.tr/eti-karam-gurme-bitter-cikolata-kremali-gofret-3lu-150-g-p-6d5053,https://images.migrosone.com/sanalmarket/product/07163987/07163987-235c4a.jpg,snack_Eti Karam Gurme Bitter Çikolata Kremalı Gofret 3'lü 150 G.jpg,snack_Eti Karam Gurme Bitter Çikolata Kremalı Gofret 3'lü 150 G.jpg,dataset_split\train_aug\snack_Eti Karam Gurme Bitter Çikolata Kremalı Gofret 3'lü 150 G_aug2.jpg,330x330,chocolate
Eti Karam Gurme Bitter Çikolata Kremalı Gofret 3'lü 150 G,Eti Karam Gurme Bitter Çikolata Kremalı Gofret 3'lü 150 G,89.50,https://www.migros.com.tr/eti-karam-gurme-bitter-cikolata-kremali-gofret-3lu-150-g-p-6d5053,https://images.migrosone.com/sanalmarket/product/07163987/07163987-235c4a.jpg,snack_Eti Karam Gurme Bitter Çikolata Kremalı Gofret 3'lü 150 G.jpg,snack_Eti Karam Gurme Bitter Çikolata Kremalı Gofret 3'lü 150 G.jpg,dataset_split\train_aug\snack_Eti Karam Gurme Bitter Çikolata Kremalı Gofret 3'lü 150 G_aug3.jpg,330x330,chocolate
Sarelle Hindistan Cevizli Gofret 33 G,Sarelle Hindistan Cevizli Gofret 33 G,25.00,https://www.migros.com.tr/sarelle-hindistan-cevizli-gofret-33-g-p-6b5d0c,https://images.migrosone.com/sanalmarket/product/07036172/07036172-f4f7c2.jpg,choco_Sarelle Hindistan Cevizli Gofret 33 G.jpg,choco_Sarelle Hindistan Cevizli Gofret 33 G.jpg,dataset_split\train_aug\choco_Sarelle Hindistan Cevizli Gofret 33 G_orig.jpg,330x330,biscuit
Sarelle Hindistan Cevizli Gofret 33 G,Sarelle Hindistan Cevizli Gofret 33 G,25.00,https://www.migros.com.tr/sarelle-hindistan-cevizli-gofret-33-g-p-6b5d0c,https://images.migrosone.com/sanalmarket/product/07036172/07036172-f4f7c2.jpg,choco_Sarelle Hindistan Cevizli Gofret 33 G.jpg,choco_Sarelle Hindistan Cevizli Gofret 33 G.jpg,dataset_split\train_aug\choco_Sarelle Hindistan Cevizli Gofret 33 G_aug1.jpg,330x330,biscuit
Sarelle Hindistan Cevizli Gofret 33 G,Sarelle Hindistan Cevizli Gofret 33 G,25.00,https://www.migros.com.tr/sarelle-hindistan-cevizli-gofret-33-g-p-6b5d0c,https://images.migrosone.com/sanalmarket/product/07036172/07036172-f4f7c2.jpg,choco_Sarelle Hindistan Cevizli Gofret 33 G.jpg,choco_Sarelle Hindistan Cevizli Gofret 33 G.jpg,dataset_split\train_aug\choco_Sarelle Hindistan Cevizli Gofret 33 G_aug2.jpg,330x330,biscuit
Sarelle Hindistan Cevizli Gofret 33 G,Sarelle Hindistan Cevizli Gofret 33 G,25.00,https://www.migros.com.tr/sarelle-hindistan-cevizli-gofret-33-g-p-6b5d0c,https://images.migrosone.com/sanalmarket/product/07036172/07036172-f4f7c2.jpg,choco_Sarelle Hindistan Cevizli Gofret 33 G.jpg,choco_Sarelle Hindistan Cevizli Gofret 33 G.jpg,dataset_split\train_aug\choco_Sarelle Hindistan Cevizli Gofret 33 G_aug3.jpg,330x330,biscuit
Eti Browni Intense Çikolatalı Kek 50 G,Eti Browni Intense Çikolatalı Kek 50 G,24.95,https://www.migros.com.tr/eti-browni-intense-cikolatali-kek-50-g-p-4dcae1,https://images.migrosone.com/sanalmarket/product/05098209/eti-browni-intense-50-gr-bb8473.jpg,snack_Eti Browni Intense Çikolatalı Kek 50 G.jpg,snack_Eti Browni Intense Çikolatalı Kek 50 G.jpg,dataset_split\train_aug\snack_Eti Browni Intense Çikolatalı Kek 50 G_orig.jpg,330x330,chocolate
Eti Browni Intense Çikolatalı Kek 50 G,Eti Browni Intense Çikolatalı Kek 50 G,24.95,https://www.migros.com.tr/eti-browni-intense-cikolatali-kek-50-g-p-4dcae1,https://images.migrosone.com/sanalmarket/product/05098209/eti-browni-intense-50-gr-bb8473.jpg,snack_Eti Browni Intense Çikolatalı Kek 50 G.jpg,snack_Eti Browni Intense Çikolatalı Kek 50 G.jpg,dataset_split\train_aug\snack_Eti Browni Intense Çikolatalı Kek 50 G_aug1.jpg,330x330,chocolate
Eti Browni Intense Çikolatalı Kek 50 G,Eti Browni Intense Çikolatalı Kek 50 G,24.95,https://www.migros.com.tr/eti-browni-intense-cikolatali-kek-50-g-p-4dcae1,https://images.migrosone.com/sanalmarket/product/05098209/eti-browni-intense-50-gr-bb8473.jpg,snack_Eti Browni Intense Çikolatalı Kek 50 G.jpg,snack_Eti Browni Intense Çikolatalı Kek 50 G.jpg,dataset_split\train_aug\snack_Eti Browni Intense Çikolatalı Kek 50 G_aug2.jpg,330x330,chocolate
Eti Browni Intense Çikolatalı Kek 50 G,Eti Browni Intense Çikolatalı Kek 50 G,24.95,https://www.migros.com.tr/eti-browni-intense-cikolatali-kek-50-g-p-4dcae1,https://images.migrosone.com/sanalmarket/product/05098209/eti-browni-intense-50-gr-bb8473.jpg,snack_Eti Browni Intense Çikolatalı Kek 50 G.jpg,snack_Eti Browni Intense Çikolatalı Kek 50 G.jpg,dataset_split\train_aug\snack_Eti Browni Intense Çikolatalı Kek 50 G_aug3.jpg,330x330,chocolate
Eti Canga Yerfıstığı Kaplı Fındık Kremalı Gofret 34 G,Eti Canga Yerfıstığı Kaplı Fındık Kremalı Gofret 34 G,21.95,https://www.migros.com.tr/eti-canga-yerfistigi-kapli-findik-kremali-gofret-34-g-p-6d5c8c,https://images.migrosone.com/sanalmarket/product/07167116/07167116-3797bf.jpg,choco_Eti Canga Yerfıstığı Kaplı Fındık Kremalı Gofret 34 G.jpg,choco_Eti Canga Yerfıstığı Kaplı Fındık Kremalı Gofret 34 G.jpg,dataset_split\train_aug\choco_Eti Canga Yerfıstığı Kaplı Fındık Kremalı Gofret 34 G_orig.jpg,330x330,biscuit
Eti Canga Yerfıstığı Kaplı Fındık Kremalı Gofret 34 G,Eti Canga Yerfıstığı Kaplı Fındık Kremalı Gofret 34 G,21.95,https://www.migros.com.tr/eti-canga-yerfistigi-kapli-findik-kremali-gofret-34-g-p-6d5c8c,https://images.migrosone.com/sanalmarket/product/07167116/07167116-3797bf.jpg,choco_Eti Canga Yerfıstığı Kaplı Fındık Kremalı Gofret 34 G.jpg,choco_Eti Canga Yerfıstığı Kaplı Fındık Kremalı Gofret 34 G.jpg,dataset_split\train_aug\choco_Eti Canga Yerfıstığı Kaplı Fındık Kremalı Gofret 34 G_aug1.jpg,330x330,biscuit
Eti Canga Yerfıstığı Kaplı Fındık Kremalı Gofret 34 G,Eti Canga Yerfıstığı Kaplı Fındık Kremalı Gofret 34 G,21.95,https://www.migros.com.tr/eti-canga-yerfistigi-kapli-findik-kremali-gofret-34-g-p-6d5c8c,https://images.migrosone.com/sanalmarket/product/07167116/07167116-3797bf.jpg,choco_Eti Canga Yerfıstığı Kaplı Fındık Kremalı Gofret 34 G.jpg,choco_Eti Canga Yerfıstığı Kaplı Fındık Kremalı Gofret 34 G.jpg,dataset_split\train_aug\choco_Eti Canga Yerfıstığı Kaplı Fındık Kremalı Gofret 34 G_aug2.jpg,330x330,biscuit
Eti Canga Yerfıstığı Kaplı Fındık Kremalı Gofret 34 G,Eti Canga Yerfıstığı Kaplı Fındık Kremalı Gofret 34 G,21.95,https://www.migros.com.tr/eti-canga-yerfistigi-kapli-findik-kremali-gofret-34-g-p-6d5c8c,https://images.migrosone.com/sanalmarket/product/07167116/07167116-3797bf.jpg,choco_Eti Canga Yerfıstığı Kaplı Fındık Kremalı Gofret 34 G.jpg,choco_Eti Canga Yerfıstığı Kaplı Fındık Kremalı Gofret 34 G.jpg,dataset_split\train_aug\choco_Eti Canga Yerfıstığı Kaplı Fındık Kremalı Gofret 34 G_aug3.jpg,330x330,biscuit
Eti Gong Çilekli Yoğurtlu Kaplamalı 30 G,Eti Gong Çilekli Yoğurtlu Kaplamalı 30 G,25.00,https://www.migros.com.tr/eti-gong-cilekli-yogurtlu-kaplamali-30-g-p-6b4aea,https://images.migrosone.com/sanalmarket/product/07031530/7031530_1-62220b.jpg,choco_Eti Gong Çilekli Yoğurtlu Kaplamalı 30 G.jpg,choco_Eti Gong Çilekli Yoğurtlu Kaplamalı 30 G.jpg,dataset_split\train_aug\choco_Eti Gong Çilekli Yoğurtlu Kaplamalı 30 G_orig.jpg,330x330,other
Eti Gong Çilekli Yoğurtlu Kaplamalı 30 G,Eti Gong Çilekli Yoğurtlu Kaplamalı 30 G,25.00,https://www.migros.com.tr/eti-gong-cilekli-yogurtlu-kaplamali-30-g-p-6b4aea,https://images.migrosone.com/sanalmarket/product/07031530/7031530_1-62220b.jpg,choco_Eti Gong Çilekli Yoğurtlu Kaplamalı 30 G.jpg,choco_Eti Gong Çilekli Yoğurtlu Kaplamalı 30 G.jpg,dataset_split\train_aug\choco_Eti Gong Çilekli Yoğurtlu Kaplamalı 30 G_aug1.jpg,330x330,other
Eti Gong Çilekli Yoğurtlu Kaplamalı 30 G,Eti Gong Çilekli Yoğurtlu Kaplamalı 30 G,25.00,https://www.migros.com.tr/eti-gong-cilekli-yogurtlu-kaplamali-30-g-p-6b4aea,https://images.migrosone.com/sanalmarket/product/07031530/7031530_1-62220b.jpg,choco_Eti Gong Çilekli Yoğurtlu Kaplamalı 30 G.jpg,choco_Eti Gong Çilekli Yoğurtlu Kaplamalı 30 G.jpg,dataset_split\train_aug\choco_Eti Gong Çilekli Yoğurtlu Kaplamalı 30 G_aug2.jpg,330x330,other
Eti Gong Çilekli Yoğurtlu Kaplamalı 30 G,Eti Gong Çilekli Yoğurtlu Kaplamalı 30 G,25.00,https://www.migros.com.tr/eti-gong-cilekli-yogurtlu-kaplamali-30-g-p-6b4aea,https://images.migrosone.com/sanalmarket/product/07031530/7031530_1-62220b.jpg,choco_Eti Gong Çilekli Yoğurtlu Kaplamalı 30 G.jpg,choco_Eti Gong Çilekli Yoğurtlu Kaplamalı 30 G.jpg,dataset_split\train_aug\choco_Eti Gong Çilekli Yoğurtlu Kaplamalı 30 G_aug3.jpg,330x330,other
Ülker Laviva Dolgulu ve Bisküvili Çikolata 35 G,Ülker Laviva Dolgulu ve Bisküvili Çikolata 35 G,27.50,https://www.migros.com.tr/ulker-laviva-dolgulu-ve-biskuvili-cikolata-35-g-p-6b46cc,https://images.migrosone.com/sanalmarket/product/07030476/ulker-laviva-dolgulu-ve-biskuvili-cikolata-35-gr-80ac2b.jpg,choco_Ülker Laviva Dolgulu ve Bisküvili Çikolata 35 G.jpg,choco_Ülker Laviva Dolgulu ve Bisküvili Çikolata 35 G.jpg,dataset_split\train_aug\choco_Ülker Laviva Dolgulu ve Bisküvili Çikolata 35 G_orig.jpg,330x330,chocolate
Ülker Laviva Dolgulu ve Bisküvili Çikolata 35 G,Ülker Laviva Dolgulu ve Bisküvili Çikolata 35 G,27.50,https://www.migros.com.tr/ulker-laviva-dolgulu-ve-biskuvili-cikolata-35-g-p-6b46cc,https://images.migrosone.com/sanalmarket/product/07030476/ulker-laviva-dolgulu-ve-biskuvili-cikolata-35-gr-80ac2b.jpg,choco_Ülker Laviva Dolgulu ve Bisküvili Çikolata 35 G.jpg,choco_Ülker Laviva Dolgulu ve Bisküvili Çikolata 35 G.jpg,dataset_split\train_aug\choco_Ülker Laviva Dolgulu ve Bisküvili Çikolata 35 G_aug1.jpg,330x330,chocolate
Ülker Laviva Dolgulu ve Bisküvili Çikolata 35 G,Ülker Laviva Dolgulu ve Bisküvili Çikolata 35 G,27.50,https://www.migros.com.tr/ulker-laviva-dolgulu-ve-biskuvili-cikolata-35-g-p-6b46cc,https://images.migrosone.com/sanalmarket/product/07030476/ulker-laviva-dolgulu-ve-biskuvili-cikolata-35-gr-80ac2b.jpg,choco_Ülker Laviva Dolgulu ve Bisküvili Çikolata 35 G.jpg,choco_Ülker Laviva Dolgulu ve Bisküvili Çikolata 35 G.jpg,dataset_split\train_aug\choco_Ülker Laviva Dolgulu ve Bisküvili Çikolata 35 G_aug2.jpg,330x330,chocolate
Ülker Laviva Dolgulu ve Bisküvili Çikolata 35 G,Ülker Laviva Dolgulu ve Bisküvili Çikolata 35 G,27.50,https://www.migros.com.tr/ulker-laviva-dolgulu-ve-biskuvili-cikolata-35-g-p-6b46cc,https://images.migrosone.com/sanalmarket/product/07030476/ulker-laviva-dolgulu-ve-biskuvili-cikolata-35-gr-80ac2b.jpg,choco_Ülker Laviva Dolgulu ve Bisküvili Çikolata 35 G.jpg,choco_Ülker Laviva Dolgulu ve Bisküvili Çikolata 35 G.jpg,dataset_split\train_aug\choco_Ülker Laviva Dolgulu ve Bisküvili Çikolata 35 G_aug3.jpg,330x330,chocolate
Alpimilk Çikolatalı Süt 180 Ml,Alpimilk Çikolatalı Süt 180 Ml,22.90,https://www.migros.com.tr/alpimilk-cikolatali-sut-180-ml-p-b03d4e,https://images.migrosone.com/sanalmarket/product/11550030/11550030_1-ecd614.jpg,choco_Alpimilk Çikolatalı Süt 180 Ml.jpg,choco_Alpimilk Çikolatalı Süt 180 Ml.jpg,dataset_split\train_aug\choco_Alpimilk Çikolatalı Süt 180 Ml_orig.jpg,330x330,chocolate
Alpimilk Çikolatalı Süt 180 Ml,Alpimilk Çikolatalı Süt 180 Ml,22.90,https://www.migros.com.tr/alpimilk-cikolatali-sut-180-ml-p-b03d4e,https://images.migrosone.com/sanalmarket/product/11550030/11550030_1-ecd614.jpg,choco_Alpimilk Çikolatalı Süt 180 Ml.jpg,choco_Alpimilk Çikolatalı Süt 180 Ml.jpg,dataset_split\train_aug\choco_Alpimilk Çikolatalı Süt 180 Ml_aug1.jpg,330x330,chocolate
Alpimilk Çikolatalı Süt 180 Ml,Alpimilk Çikolatalı Süt 180 Ml,22.90,https://www.migros.com.tr/alpimilk-cikolatali-sut-180-ml-p-b03d4e,https://images.migrosone.com/sanalmarket/product/11550030/11550030_1-ecd614.jpg,choco_Alpimilk Çikolatalı Süt 180 Ml.jpg,choco_Alpimilk Çikolatalı Süt 180 Ml.jpg,dataset_split\train_aug\choco_Alpimilk Çikolatalı Süt 180 Ml_aug2.jpg,330x330,chocolate
Alpimilk Çikolatalı Süt 180 Ml,Alpimilk Çikolatalı Süt 180 Ml,22.90,https://www.migros.com.tr/alpimilk-cikolatali-sut-180-ml-p-b03d4e,https://images.migrosone.com/sanalmarket/product/11550030/11550030_1-ecd614.jpg,choco_Alpimilk Çikolatalı Süt 180 Ml.jpg,choco_Alpimilk Çikolatalı Süt 180 Ml.jpg,dataset_split\train_aug\choco_Alpimilk Çikolatalı Süt 180 Ml_aug3.jpg,330x330,chocolate
Tadım Bol Tuzlu Kavrulmuş Siyah Ayçekirdek 180 G,Tadım Bol Tuzlu Kavrulmuş Siyah Ayçekirdek 180 G,56.00,https://www.migros.com.tr/tadim-bol-tuzlu-kavrulmus-siyah-aycekirdek-180-g-p-7b716a,https://images.migrosone.com/sanalmarket/product/08089962/8089962-d53d61.jpg,snack_Tadım Bol Tuzlu Kavrulmuş Siyah Ayçekirdek 180 G.jpg,snack_Tadım Bol Tuzlu Kavrulmuş Siyah Ayçekirdek 180 G.jpg,dataset_split\train_aug\snack_Tadım Bol Tuzlu Kavrulmuş Siyah Ayçekirdek 180 G_orig.jpg,330x330,nuts_seeds
Tadım Bol Tuzlu Kavrulmuş Siyah Ayçekirdek 180 G,Tadım Bol Tuzlu Kavrulmuş Siyah Ayçekirdek 180 G,56.00,https://www.migros.com.tr/tadim-bol-tuzlu-kavrulmus-siyah-aycekirdek-180-g-p-7b716a,https://images.migrosone.com/sanalmarket/product/08089962/8089962-d53d61.jpg,snack_Tadım Bol Tuzlu Kavrulmuş Siyah Ayçekirdek 180 G.jpg,snack_Tadım Bol Tuzlu Kavrulmuş Siyah Ayçekirdek 180 G.jpg,dataset_split\train_aug\snack_Tadım Bol Tuzlu Kavrulmuş Siyah Ayçekirdek 180 G_aug1.jpg,330x330,nuts_seeds
Tadım Bol Tuzlu Kavrulmuş Siyah Ayçekirdek 180 G,Tadım Bol Tuzlu Kavrulmuş Siyah Ayçekirdek 180 G,56.00,https://www.migros.com.tr/tadim-bol-tuzlu-kavrulmus-siyah-aycekirdek-180-g-p-7b716a,https://images.migrosone.com/sanalmarket/product/08089962/8089962-d53d61.jpg,snack_Tadım Bol Tuzlu Kavrulmuş Siyah Ayçekirdek 180 G.jpg,snack_Tadım Bol Tuzlu Kavrulmuş Siyah Ayçekirdek 180 G.jpg,dataset_split\train_aug\snack_Tadım Bol Tuzlu Kavrulmuş Siyah Ayçekirdek 180 G_aug2.jpg,330x330,nuts_seeds
Tadım Bol Tuzlu Kavrulmuş Siyah Ayçekirdek 180 G,Tadım Bol Tuzlu Kavrulmuş Siyah Ayçekirdek 180 G,56.00,https://www.migros.com.tr/tadim-bol-tuzlu-kavrulmus-siyah-aycekirdek-180-g-p-7b716a,https://images.migrosone.com/sanalmarket/product/08089962/8089962-d53d61.jpg,snack_Tadım Bol Tuzlu Kavrulmuş Siyah Ayçekirdek 180 G.jpg,snack_Tadım Bol Tuzlu Kavrulmuş Siyah Ayçekirdek 180 G.jpg,dataset_split\train_aug\snack_Tadım Bol Tuzlu Kavrulmuş Siyah Ayçekirdek 180 G_aug3.jpg,330x330,nuts_seeds
Torku 1 Daha Fındık Kremalı Gofretli Sütlü Çikolatalı 32 G,Torku 1 Daha Fındık Kremalı Gofretli Sütlü Çikolatalı 32 G,24.95,https://www.migros.com.tr/torku-1-daha-findik-kremali-gofretli-sutlu-cikolatali-32-g-p-6b7548,https://images.migrosone.com/sanalmarket/product/07042376/7042376-c6933c.jpg,choco_Torku 1 Daha Fındık Kremalı Gofretli Sütlü Çikolatalı 32 G.jpg,choco_Torku 1 Daha Fındık Kremalı Gofretli Sütlü Çikolatalı 32 G.jpg,dataset_split\train_aug\choco_Torku 1 Daha Fındık Kremalı Gofretli Sütlü Çikolatalı 32 G_orig.jpg,330x330,chocolate
Torku 1 Daha Fındık Kremalı Gofretli Sütlü Çikolatalı 32 G,Torku 1 Daha Fındık Kremalı Gofretli Sütlü Çikolatalı 32 G,24.95,https://www.migros.com.tr/torku-1-daha-findik-kremali-gofretli-sutlu-cikolatali-32-g-p-6b7548,https://images.migrosone.com/sanalmarket/product/07042376/7042376-c6933c.jpg,choco_Torku 1 Daha Fındık Kremalı Gofretli Sütlü Çikolatalı 32 G.jpg,choco_Torku 1 Daha Fındık Kremalı Gofretli Sütlü Çikolatalı 32 G.jpg,dataset_split\train_aug\choco_Torku 1 Daha Fındık Kremalı Gofretli Sütlü Çikolatalı 32 G_aug1.jpg,330x330,chocolate
Torku 1 Daha Fındık Kremalı Gofretli Sütlü Çikolatalı 32 G,Torku 1 Daha Fındık Kremalı Gofretli Sütlü Çikolatalı 32 G,24.95,https://www.migros.com.tr/torku-1-daha-findik-kremali-gofretli-sutlu-cikolatali-32-g-p-6b7548,https://images.migrosone.com/sanalmarket/product/07042376/7042376-c6933c.jpg,choco_Torku 1 Daha Fındık Kremalı Gofretli Sütlü Çikolatalı 32 G.jpg,choco_Torku 1 Daha Fındık Kremalı Gofretli Sütlü Çikolatalı 32 G.jpg,dataset_split\train_aug\choco_Torku 1 Daha Fındık Kremalı Gofretli Sütlü Çikolatalı 32 G_aug2.jpg,330x330,chocolate
Torku 1 Daha Fındık Kremalı Gofretli Sütlü Çikolatalı 32 G,Torku 1 Daha Fındık Kremalı Gofretli Sütlü Çikolatalı 32 G,24.95,https://www.migros.com.tr/torku-1-daha-findik-kremali-gofretli-sutlu-cikolatali-32-g-p-6b7548,https://images.migrosone.com/sanalmarket/product/07042376/7042376-c6933c.jpg,choco_Torku 1 Daha Fındık Kremalı Gofretli Sütlü Çikolatalı 32 G.jpg,choco_Torku 1 Daha Fındık Kremalı Gofretli Sütlü Çikolatalı 32 G.jpg,dataset_split\train_aug\choco_Torku 1 Daha Fındık Kremalı Gofretli Sütlü Çikolatalı 32 G_aug3.jpg,330x330,chocolate
Doritos Storm Bi Tık Acı Süper Boy 125 G,Doritos Storm Bi Tık Acı Süper Boy 125 G,58.95,https://www.migros.com.tr/doritos-storm-bi-tik-aci-super-boy-125-g-p-4d84e4,https://images.migrosone.com/sanalmarket/product/05080292/05080292_1-c8d8b2.jpg,snack_Doritos Storm Bi Tık Acı Süper Boy 125 G.jpg,snack_Doritos Storm Bi Tık Acı Süper Boy 125 G.jpg,dataset_split\train_aug\snack_Doritos Storm Bi Tık Acı Süper Boy 125 G_orig.jpg,330x330,chips
Doritos Storm Bi Tık Acı Süper Boy 125 G,Doritos Storm Bi Tık Acı Süper Boy 125 G,58.95,https://www.migros.com.tr/doritos-storm-bi-tik-aci-super-boy-125-g-p-4d84e4,https://images.migrosone.com/sanalmarket/product/05080292/05080292_1-c8d8b2.jpg,snack_Doritos Storm Bi Tık Acı Süper Boy 125 G.jpg,snack_Doritos Storm Bi Tık Acı Süper Boy 125 G.jpg,dataset_split\train_aug\snack_Doritos Storm Bi Tık Acı Süper Boy 125 G_aug1.jpg,330x330,chips
Doritos Storm Bi Tık Acı Süper Boy 125 G,Doritos Storm Bi Tık Acı Süper Boy 125 G,58.95,https://www.migros.com.tr/doritos-storm-bi-tik-aci-super-boy-125-g-p-4d84e4,https://images.migrosone.com/sanalmarket/product/05080292/05080292_1-c8d8b2.jpg,snack_Doritos Storm Bi Tık Acı Süper Boy 125 G.jpg,snack_Doritos Storm Bi Tık Acı Süper Boy 125 G.jpg,dataset_split\train_aug\snack_Doritos Storm Bi Tık Acı Süper Boy 125 G_aug2.jpg,330x330,chips
Doritos Storm Bi Tık Acı Süper Boy 125 G,Doritos Storm Bi Tık Acı Süper Boy 125 G,58.95,https://www.migros.com.tr/doritos-storm-bi-tik-aci-super-boy-125-g-p-4d84e4,https://images.migrosone.com/sanalmarket/product/05080292/05080292_1-c8d8b2.jpg,snack_Doritos Storm Bi Tık Acı Süper Boy 125 G.jpg,snack_Doritos Storm Bi Tık Acı Süper Boy 125 G.jpg,dataset_split\train_aug\snack_Doritos Storm Bi Tık Acı Süper Boy 125 G_aug3.jpg,330x330,chips
Ülker Tuzlu Çubuk Kraker 40 G,Ülker Tuzlu Çubuk Kraker 40 G,7.50,https://www.migros.com.tr/ulker-tuzlu-cubuk-kraker-40-g-p-6af7a1,https://images.migrosone.com/sanalmarket/product/07010209/07010209-1747ff.jpg,snack_Ülker Tuzlu Çubuk Kraker 40 G.jpg,snack_Ülker Tuzlu Çubuk Kraker 40 G.jpg,dataset_split\train_aug\snack_Ülker Tuzlu Çubuk Kraker 40 G_orig.jpg,330x330,chips
Ülker Tuzlu Çubuk Kraker 40 G,Ülker Tuzlu Çubuk Kraker 40 G,7.50,https://www.migros.com.tr/ulker-tuzlu-cubuk-kraker-40-g-p-6af7a1,https://images.migrosone.com/sanalmarket/product/07010209/07010209-1747ff.jpg,snack_Ülker Tuzlu Çubuk Kraker 40 G.jpg,snack_Ülker Tuzlu Çubuk Kraker 40 G.jpg,dataset_split\train_aug\snack_Ülker Tuzlu Çubuk Kraker 40 G_aug1.jpg,330x330,chips
